scenario	replication	iteration	farm_ID	farm_name	closed	full_time	legal_type	farm_age	farm_class	management_coeff	farm_size_class	econ_size_class	ec_size_ESU	total_ha	owned_ha	used_land	revenue	lu	ruminants	granivore	overheads	maintenance	annuity	depreciation	wages_paid	rent_paid	interest_paid	coupled_subs_unmod	decoupled_subs_unmod	total_premium_mod	econ_land_rent	rent_Arable_Land	rent_Grazing_Land	total_land_Arable_Land	total_land_Grazing_Land	rented_land_Arable_Land	rented_land_Grazing_Land	new_rent_Arable_Land	new_rent_Grazing_Land	new_rented_land_Arable_Land	new_rented_land_Grazing_Land	total_assets	total_fixed_assets	land_assets	liquidity	borrowed_capital	short_term_borrowed	profit	equity_capital	change_in_equity	net_investment	labour_input	family_labour	Withdrawal	farm_net_value_added	total_hh_income	off_farm_income	labour_substitution	global_strategy	display_modulation
RentVar	0          	9          	53         	CROP-PIF2  	0          	0          	2          	25         	2          	0.877487   	2          	5          	54.5141    	21.12      	9.24       	21.12      	119600     	42.24      	42.24      	0          	728.729    	2080       	14758.1    	6599.89    	0          	4392.96    	5710.76    	7457.89    	0          	7212.1     	1878.22    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	78134.9    	109595     	0          	55246.7    	293144     	12644      	-6599.89   	1216.25    	1800       	47594.8    	63352.8    	60238.8    	4992.14    	-596       	0          	2          	
RentVar	0          	9          	54         	CROP-PIF2  	0          	0          	2          	26         	2          	1.07311    	2          	5          	41.8069    	19.8       	9.24       	19.8       	93009      	28         	28         	0          	480.685    	1040       	7379.06    	3380.43    	0          	3888.72    	2799.04    	6991.78    	0          	6792.6     	1394.89    	382        	327        	15.84      	3.96       	7.92       	2.64       	0          	0          	0          	0          	242652     	79972.5    	166060     	70026.3    	53614.5    	0          	38345.2    	260078     	8743.06    	-3380.43   	760.426    	1800       	38492.5    	43077.7    	47235.5    	8890.32    	-298       	0          	2          	
RentVar	0          	9          	55         	CROP-PIF2  	0          	0          	2          	34         	2          	0.863606   	2          	5          	50.6694    	19.8       	9.24       	19.8       	111312     	39.6       	39.6       	0          	685.412    	2080       	14758.1    	6599.89    	0          	3888.72    	5710.76    	6991.78    	0          	6792.6     	1810.02    	382        	327        	15.84      	3.96       	7.92       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	74232.9    	109595     	0          	51435.5    	289242     	11603.5    	-6599.89   	1176.19    	1800       	45166.8    	59083      	56770.3    	5334.78    	-596       	0          	2          	
RentVar	0          	9          	56         	CROP-PIF2  	0          	0          	2          	15         	2          	0.871291   	2          	5          	54.5141    	21.12      	9.24       	21.12      	119600     	42.24      	42.24      	0          	732.028    	2080       	14758.1    	6599.89    	0          	4392.96    	5710.76    	7457.89    	0          	7212.1     	1893.61    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	79167.7    	109595     	0          	55617.8    	294177     	12755.4    	-6599.89   	1216.25    	1800       	47854.5    	63669.5    	60609.9    	4992.14    	-596       	0          	2          	
RentVar	0          	9          	57         	CROP-PIF2  	0          	0          	2          	21         	2          	1.08093    	2          	5          	40.3562    	17.16      	9.24       	17.16      	88826.7    	28         	28         	0          	458.818    	1040       	7379.06    	3380.43    	0          	2952.84    	2799.04    	6059.54    	0          	5953.59    	1494.18    	382        	327        	14.52      	2.64       	6.6        	1.32       	0          	0          	0          	0          	242652     	79972.5    	166060     	67390.7    	53614.5    	0          	37025.4    	257442     	8395.91    	-3380.43   	741.408    	1800       	37682.5    	40913.1    	46078.4    	9052.96    	-298       	0          	2          	
RentVar	0          	9          	58         	CROP-PIF2  	0          	0          	2          	34         	2          	1.09271    	2          	5          	41.8069    	19.8       	9.24       	19.8       	93009      	28         	28         	0          	472.476    	1040       	7379.06    	3380.43    	0          	3888.72    	2799.04    	6991.78    	0          	6792.6     	1352.16    	382        	327        	15.84      	3.96       	7.92       	2.64       	0          	0          	0          	0          	242652     	79972.5    	166060     	66448.4    	53614.5    	0          	37335.4    	256500     	8440.12    	-3380.43   	760.426    	1800       	37785.6    	42251      	46225.7    	8890.32    	-298       	0          	2          	
RentVar	0          	9          	59         	CROP-PIF2  	0          	0          	2          	18         	2          	0.969638   	2          	5          	54.5141    	21.12      	9.24       	21.12      	119600     	42.24      	42.24      	0          	679.657    	2080       	14758.1    	6599.89    	0          	4392.96    	5710.76    	7457.89    	0          	7212.1     	1642.57    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	62308.2    	109595     	0          	49563.6    	277318     	10939.1    	-6599.89   	1216.25    	1800       	43616.6    	58500      	54555.7    	4992.14    	-596       	0          	2          	
RentVar	0          	9          	60         	CROP-PIF2  	0          	0          	2          	29         	2          	0.971863   	2          	5          	46.8248    	18.48      	9.24       	18.48      	103024     	36.96      	36.96      	0          	585.12     	2080       	14758.1    	6599.89    	0          	3384.48    	5710.76    	6525.66    	0          	6373.09    	1417.49    	382        	327        	14.52      	3.96       	6.6        	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	49288      	109595     	0          	40860.3    	264297     	8533.72    	-6599.89   	1136.12    	1800       	38004      	49144.7    	46537.7    	5677.41    	-596       	0          	2          	
RentVar	0          	9          	61         	CROP-PIF2  	0          	0          	2          	30         	2          	1.01201    	2          	5          	50.6694    	19.8       	9.24       	19.8       	111312     	39.6       	39.6       	0          	611.913    	2080       	14758.1    	6599.89    	0          	3888.72    	5710.76    	6991.78    	0          	6792.6     	1432.99    	382        	327        	15.84      	3.96       	7.92       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	53956.2    	109595     	0          	43081.9    	268966     	9097.39    	-6599.89   	1176.19    	1800       	39319.2    	51804.3    	48416.6    	5334.78    	-596       	0          	2          	
RentVar	0          	9          	62         	CROP-PIF2  	0          	0          	2          	11         	2          	0.84025    	2          	5          	54.5141    	21.12      	9.24       	21.12      	119600     	42.24      	42.24      	0          	748.558    	2080       	14758.1    	6599.89    	0          	4392.96    	5710.76    	7457.89    	0          	7212.1     	1973.13    	382        	327        	17.16      	3.96       	9.24       	2.64       	0          	0          	0          	0          	322625     	163164     	166060     	84498.6    	109595     	0          	57535.1    	299508     	13330.6    	-6599.89   	1216.25    	1800       	49196.7    	65307.2    	62527.2    	4992.14    	-596       	0          	2          	
RentVar	0          	9          	63         	CROP-PIF3  	0          	1          	2          	32         	2          	0.959476   	3          	6          	136.13     	50.16      	21.12      	50.16      	295272     	100.32     	100.32     	0          	1837.04    	6960       	37414      	18199      	15191      	10948.1    	13450.5    	17712.5    	0          	16441.2    	1975.95    	382        	327        	44.88      	5.28       	26.4       	2.64       	0          	0          	0          	0          	739406     	384300     	373305     	113576     	256271     	0          	117362     	602171     	29780.9    	-18199     	3022.61    	1800       	87580.8    	156178     	117362     	0          	-1525      	0          	2          	
RentVar	0          	9          	64         	CROP-PIF3  	0          	1          	2          	32         	2          	1.00554    	3          	6          	136.13     	50.16      	21.12      	50.16      	295272     	100.32     	100.32     	0          	1783.47    	6960       	37414      	18199      	15191      	10948.1    	13663.6    	17712.5    	0          	16441.2    	1855.29    	382        	327        	44.88      	5.28       	26.4       	2.64       	0          	0          	0          	0          	739406     	384300     	373305     	95528.9    	256271     	3551.82    	110509     	584124     	27725.2    	-18199     	3022.61    	1800       	82784.2    	150312     	110509     	0          	-1525      	0          	2          	
