id	row	col	soilType	ownedBy_id	ownedBy_name	rentBy_id	rentBy_name	rent	second_offer
2833	59	38	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2834	60	38	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
2835	61	38	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
2836	62	38	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2837	63	38	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2840	66	38	Grazing_Land	-1	NON	184	MIXED-FIF16	1735.62	1730.91
2842	68	38	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
2843	69	38	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2844	70	38	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2845	71	38	Arable_Land	162	PIG-FIF13	-1	NON	-1	-1
2846	72	38	Grazing_Land	-1	NON	183	MIXED-FIF16	431.64	431.64
2847	0	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2848	1	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2849	2	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2850	3	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2851	4	39	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
2852	5	39	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
2853	6	39	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
2854	7	39	Grazing_Land	-1	NON	94	FOD-FIF9	431.64	431.64
2855	8	39	Grazing_Land	-1	NON	113	FOD-FIF9	431.64	431.64
2856	9	39	Grazing_Land	-1	NON	94	FOD-FIF9	431.64	431.64
2857	10	39	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
2858	11	39	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
2859	12	39	Arable_Land	-1	NON	79	DAIRY-FIF7	2492.68	2314.62
2860	13	39	Arable_Land	-1	NON	113	FOD-FIF9	504.24	504.24
2861	14	39	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2862	15	39	Grazing_Land	187	MIXED-FIF16	-1	NON	-1	-1
2863	16	39	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2864	17	39	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2865	18	39	Grazing_Land	-1	NON	64	CROP-PIF3	431.64	431.64
2866	19	39	Arable_Land	187	MIXED-FIF16	-1	NON	-1	-1
2867	20	39	Arable_Land	187	MIXED-FIF16	-1	NON	-1	-1
2869	22	39	Arable_Land	187	MIXED-FIF16	-1	NON	-1	-1
2870	23	39	Grazing_Land	-1	NON	139	FOD-PIF10	393.36	393.36
2871	24	39	Arable_Land	-1	NON	139	FOD-PIF10	409.2	409.2
2872	25	39	Grazing_Land	-1	NON	139	FOD-PIF10	393.36	393.36
2873	26	39	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2874	27	39	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2875	28	39	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2876	29	39	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2877	30	39	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2878	31	39	Grazing_Land	-1	NON	83	DAIRY-FIF7	431.64	431.64
2879	32	39	Arable_Land	-1	NON	4	CROP-PIF1	504.24	504.24
2880	33	39	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
2881	34	39	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2882	35	39	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2883	36	39	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2884	37	39	Arable_Land	-1	NON	163	PIG-FIF13	504.24	504.24
2885	38	39	Grazing_Land	149	FOD-PIF10	-1	NON	-1	-1
2886	39	39	Grazing_Land	121	FOD-PIF10	-1	NON	-1	-1
2887	40	39	Arable_Land	-1	NON	121	FOD-PIF10	409.2	409.2
2888	41	39	Grazing_Land	163	PIG-FIF13	-1	NON	-1	-1
2889	42	39	Arable_Land	163	PIG-FIF13	-1	NON	-1	-1
2890	43	39	Grazing_Land	-1	NON	187	MIXED-FIF16	1743.64	1735.08
2891	44	39	Arable_Land	163	PIG-FIF13	-1	NON	-1	-1
2892	45	39	Arable_Land	-1	NON	77	DAIRY-FIF7	2582.45	2519.32
2893	46	39	Arable_Land	-1	NON	81	DAIRY-FIF7	2483.48	2481.12
2895	48	39	Arable_Land	-1	NON	164	PIG-FIF13	504.24	504.24
2896	49	39	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2897	50	39	Grazing_Land	-1	NON	67	CROP-FIF4	431.64	431.64
2898	51	39	Grazing_Land	-1	NON	67	CROP-FIF4	431.64	431.64
2899	52	39	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2900	53	39	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2901	54	39	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2902	55	39	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2904	57	39	Arable_Land	-1	NON	37	CROP-PIF1	504.24	504.24
2905	58	39	Arable_Land	37	CROP-PIF1	-1	NON	-1	-1
2906	59	39	Arable_Land	-1	NON	37	CROP-PIF1	504.24	504.24
2907	60	39	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
2908	61	39	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
2909	62	39	Grazing_Land	-1	NON	62	CROP-PIF2	431.64	431.64
2912	65	39	Grazing_Land	-1	NON	142	FOD-PIF10	393.36	393.36
2913	66	39	Arable_Land	-1	NON	91	DAIRY-FIF8	2605.36	2595.5
2914	67	39	Arable_Land	-1	NON	183	MIXED-FIF16	2509.51	2496.75
2915	68	39	Grazing_Land	-1	NON	183	MIXED-FIF16	1775.27	1727.13
2916	69	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2917	70	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2919	72	39	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2921	1	40	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
2922	2	40	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
2923	3	40	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
2924	4	40	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
2925	5	40	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
2926	6	40	Grazing_Land	-1	NON	104	FOD-FIF9	431.64	431.64
2927	7	40	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
2928	8	40	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
2929	9	40	Arable_Land	-1	NON	85	DAIRY-FIF8	2524.11	2516.84
2930	10	40	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
2931	11	40	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
2932	12	40	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
2933	13	40	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
2934	14	40	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2935	15	40	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2937	17	40	Grazing_Land	-1	NON	64	CROP-PIF3	431.64	431.64
2938	18	40	Grazing_Land	187	MIXED-FIF16	-1	NON	-1	-1
2939	19	40	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
2940	20	40	Arable_Land	187	MIXED-FIF16	-1	NON	-1	-1
2941	21	40	Arable_Land	187	MIXED-FIF16	-1	NON	-1	-1
2942	22	40	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
2943	23	40	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
2944	24	40	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
2945	25	40	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
2946	26	40	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2947	27	40	Grazing_Land	-1	NON	139	FOD-PIF10	393.36	393.36
2948	28	40	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2949	29	40	Grazing_Land	-1	NON	139	FOD-PIF10	393.36	393.36
2950	30	40	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
2951	31	40	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
2952	32	40	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
2953	33	40	Grazing_Land	-1	NON	104	FOD-FIF9	431.64	431.64
2954	34	40	Grazing_Land	-1	NON	149	FOD-PIF10	393.36	393.36
2955	35	40	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
2957	37	40	Arable_Land	149	FOD-PIF10	-1	NON	-1	-1
2958	38	40	Arable_Land	-1	NON	163	PIG-FIF13	504.24	504.24
2960	40	40	Arable_Land	163	PIG-FIF13	-1	NON	-1	-1
2961	41	40	Grazing_Land	163	PIG-FIF13	-1	NON	-1	-1
2962	42	40	Arable_Land	-1	NON	81	DAIRY-FIF7	2488.4	2473.07
2963	43	40	Arable_Land	-1	NON	203	MIXED-FIF19	2433.66	2432.05
2964	44	40	Arable_Land	-1	NON	88	DAIRY-FIF8	2487.05	2486.87
2965	45	40	Grazing_Land	164	PIG-FIF13	-1	NON	-1	-1
2966	46	40	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
2967	47	40	Arable_Land	-1	NON	88	DAIRY-FIF8	2523.96	2521.6
2968	48	40	Grazing_Land	-1	NON	184	MIXED-FIF16	1742.22	1737.05
2969	49	40	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2970	50	40	Grazing_Land	67	CROP-FIF4	-1	NON	-1	-1
2971	51	40	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
2972	52	40	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
2973	53	40	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2976	56	40	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
2977	57	40	Arable_Land	-1	NON	204	MIXED-FIF19	2433.33	2421.18
2979	59	40	Grazing_Land	-1	NON	142	FOD-PIF10	393.36	393.36
2980	60	40	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
2983	63	40	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
2984	64	40	Grazing_Land	-1	NON	131	FOD-PIF10	393.36	393.36
2985	65	40	Grazing_Land	-1	NON	131	FOD-PIF10	393.36	393.36
2986	66	40	Arable_Land	-1	NON	186	MIXED-FIF16	2436.16	2419.19
2987	67	40	Grazing_Land	-1	NON	184	MIXED-FIF16	1762.97	1726.61
2989	69	40	Arable_Land	-1	NON	71	DAIRY-FIF6	2492.97	2426.13
2990	70	40	Grazing_Land	-1	NON	183	MIXED-FIF16	1776.15	1723.29
2991	71	40	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2992	72	40	Arable_Land	-1	NON	162	PIG-FIF13	504.24	504.24
2993	0	41	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
2994	1	41	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
2995	2	41	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
2996	3	41	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
2999	6	41	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3000	7	41	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3001	8	41	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
3002	9	41	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3003	10	41	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3004	11	41	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3005	12	41	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3006	13	41	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3007	14	41	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3008	15	41	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
3009	16	41	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
3010	17	41	Grazing_Land	187	MIXED-FIF16	-1	NON	-1	-1
3011	18	41	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
3012	19	41	Grazing_Land	187	MIXED-FIF16	-1	NON	-1	-1
3013	20	41	Grazing_Land	187	MIXED-FIF16	-1	NON	-1	-1
3014	21	41	Grazing_Land	-1	NON	104	FOD-FIF9	431.64	431.64
3015	22	41	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3016	23	41	Grazing_Land	104	FOD-FIF9	-1	NON	-1	-1
3017	24	41	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3018	25	41	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3020	27	41	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3022	29	41	Arable_Land	-1	NON	83	DAIRY-FIF7	504.24	504.24
3024	31	41	Grazing_Land	124	FOD-PIF10	-1	NON	-1	-1
3025	32	41	Grazing_Land	124	FOD-PIF10	-1	NON	-1	-1
3026	33	41	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3027	34	41	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
3028	35	41	Arable_Land	-1	NON	121	FOD-PIF10	2354.77	2352.22
3029	36	41	Arable_Land	149	FOD-PIF10	-1	NON	-1	-1
3030	37	41	Grazing_Land	149	FOD-PIF10	-1	NON	-1	-1
3031	38	41	Arable_Land	-1	NON	149	FOD-PIF10	409.2	409.2
3032	39	41	Arable_Land	-1	NON	163	PIG-FIF13	504.24	504.24
3033	40	41	Grazing_Land	-1	NON	187	MIXED-FIF16	1749.16	1729.42
3035	42	41	Grazing_Land	-1	NON	202	MIXED-FIF19	1789.87	1745.12
3036	43	41	Arable_Land	-1	NON	81	DAIRY-FIF7	2489.31	2473.79
3038	45	41	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3039	46	41	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3040	47	41	Arable_Land	-1	NON	164	PIG-FIF13	504.24	504.24
3042	49	41	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
3043	50	41	Grazing_Land	67	CROP-FIF4	-1	NON	-1	-1
3044	51	41	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
3045	52	41	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
3046	53	41	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
3047	54	41	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
3049	56	41	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
3051	58	41	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
3052	59	41	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
3053	60	41	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
3054	61	41	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
3055	62	41	Arable_Land	62	CROP-PIF2	-1	NON	-1	-1
3056	63	41	Arable_Land	-1	NON	9	CROP-PIF1	504.24	504.24
3057	64	41	Arable_Land	-1	NON	9	CROP-PIF1	504.24	504.24
3058	65	41	Arable_Land	-1	NON	183	MIXED-FIF16	2503.66	2494.33
3059	66	41	Grazing_Land	-1	NON	183	MIXED-FIF16	1769.42	1725.96
3060	67	41	Arable_Land	-1	NON	183	MIXED-FIF16	2506.58	2493.05
3061	68	41	Arable_Land	-1	NON	187	MIXED-FIF16	2471.76	2443.67
3062	69	41	Arable_Land	-1	NON	186	MIXED-FIF16	2438.37	2415.79
3064	71	41	Arable_Land	-1	NON	183	MIXED-FIF16	504.24	504.24
3065	72	41	Grazing_Land	-1	NON	107	FOD-FIF9	431.64	431.64
3066	0	42	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
3067	1	42	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
3068	2	42	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
3069	3	42	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3070	4	42	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3071	5	42	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3072	6	42	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3073	7	42	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3074	8	42	Grazing_Land	-1	NON	104	FOD-FIF9	431.64	431.64
3076	10	42	Arable_Land	-1	NON	83	DAIRY-FIF7	2625.05	2580.29
3077	11	42	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3078	12	42	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3079	13	42	Arable_Land	166	PIG-FIF13	-1	NON	-1	-1
3080	14	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3081	15	42	Grazing_Land	-1	NON	187	MIXED-FIF16	431.64	431.64
3082	16	42	Grazing_Land	-1	NON	94	FOD-FIF9	431.64	431.64
3083	17	42	Arable_Land	64	CROP-PIF3	-1	NON	-1	-1
3084	18	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3085	19	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3086	20	42	Grazing_Land	-1	NON	94	FOD-FIF9	431.64	431.64
3088	22	42	Arable_Land	104	FOD-FIF9	-1	NON	-1	-1
3089	23	42	Arable_Land	104	FOD-FIF9	-1	NON	-1	-1
3090	24	42	Grazing_Land	104	FOD-FIF9	-1	NON	-1	-1
3091	25	42	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3092	26	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3093	27	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3094	28	42	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3095	29	42	Grazing_Land	-1	NON	124	FOD-PIF10	393.36	393.36
3096	30	42	Arable_Land	124	FOD-PIF10	-1	NON	-1	-1
3097	31	42	Grazing_Land	124	FOD-PIF10	-1	NON	-1	-1
3098	32	42	Arable_Land	124	FOD-PIF10	-1	NON	-1	-1
3099	33	42	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3100	34	42	Arable_Land	-1	NON	68	CROP-FIF4	504.24	504.24
3103	37	42	Arable_Land	-1	NON	149	FOD-PIF10	409.2	409.2
3104	38	42	Grazing_Land	149	FOD-PIF10	-1	NON	-1	-1
3105	39	42	Grazing_Land	-1	NON	149	FOD-PIF10	393.36	393.36
3107	41	42	Grazing_Land	-1	NON	116	FOD-PIF10	393.36	393.36
3108	42	42	Arable_Land	-1	NON	77	DAIRY-FIF7	2581.95	2510.92
3109	43	42	Arable_Land	-1	NON	85	DAIRY-FIF8	2547.94	2512.61
3110	44	42	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3111	45	42	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3112	46	42	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3113	47	42	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3114	48	42	Arable_Land	-1	NON	164	PIG-FIF13	504.24	504.24
3115	49	42	Grazing_Land	-1	NON	67	CROP-FIF4	431.64	431.64
3116	50	42	Grazing_Land	-1	NON	67	CROP-FIF4	431.64	431.64
3117	51	42	Grazing_Land	67	CROP-FIF4	-1	NON	-1	-1
3118	52	42	Arable_Land	67	CROP-FIF4	-1	NON	-1	-1
3120	54	42	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
3123	57	42	Grazing_Land	-1	NON	80	DAIRY-FIF7	431.64	431.64
3124	58	42	Grazing_Land	-1	NON	80	DAIRY-FIF7	431.64	431.64
3125	59	42	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
3126	60	42	Grazing_Land	-1	NON	62	CROP-PIF2	431.64	431.64
3127	61	42	Grazing_Land	62	CROP-PIF2	-1	NON	-1	-1
3128	62	42	Arable_Land	142	FOD-PIF10	-1	NON	-1	-1
3129	63	42	Grazing_Land	142	FOD-PIF10	-1	NON	-1	-1
3130	64	42	Arable_Land	9	CROP-PIF1	-1	NON	-1	-1
3131	65	42	Grazing_Land	-1	NON	142	FOD-PIF10	393.36	393.36
3132	66	42	Arable_Land	-1	NON	186	MIXED-FIF16	2433.47	2416.16
3133	67	42	Arable_Land	-1	NON	71	DAIRY-FIF6	2531.1	2470.68
3134	68	42	Arable_Land	-1	NON	182	MIXED-FIF16	2441.08	2430.12
3135	69	42	Arable_Land	-1	NON	77	DAIRY-FIF7	2599.39	2529.4
3136	70	42	Arable_Land	-1	NON	186	MIXED-FIF16	2437.88	2422.85
3138	72	42	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
3139	0	43	Grazing_Land	-1	NON	91	DAIRY-FIF8	1556.86	1554.41
3140	1	43	Arable_Land	-1	NON	20	CROP-PIF1	504.24	504.24
3141	2	43	Arable_Land	20	CROP-PIF1	-1	NON	-1	-1
3142	3	43	Arable_Land	-1	NON	20	CROP-PIF1	504.24	504.24
3143	4	43	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3144	5	43	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3145	6	43	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3146	7	43	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3147	8	43	Grazing_Land	-1	NON	183	MIXED-FIF16	1606.79	1561.32
3148	9	43	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
3149	10	43	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3150	11	43	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3151	12	43	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3152	13	43	Grazing_Land	166	PIG-FIF13	-1	NON	-1	-1
3153	14	43	Grazing_Land	166	PIG-FIF13	-1	NON	-1	-1
3154	15	43	Grazing_Land	-1	NON	92	FOD-FIF9	431.64	431.64
3155	16	43	Arable_Land	-1	NON	168	PIG-FIF13	504.24	504.24
3156	17	43	Arable_Land	-1	NON	168	PIG-FIF13	504.24	504.24
3157	18	43	Arable_Land	-1	NON	168	PIG-FIF13	504.24	504.24
3158	19	43	Arable_Land	-1	NON	94	FOD-FIF9	504.24	504.24
3159	20	43	Arable_Land	-1	NON	94	FOD-FIF9	504.24	504.24
3160	21	43	Arable_Land	94	FOD-FIF9	-1	NON	-1	-1
3161	22	43	Grazing_Land	94	FOD-FIF9	-1	NON	-1	-1
3162	23	43	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3163	24	43	Arable_Land	-1	NON	104	FOD-FIF9	504.24	504.24
3166	27	43	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3167	28	43	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3168	29	43	Arable_Land	-1	NON	187	MIXED-FIF16	504.24	504.24
3169	30	43	Grazing_Land	-1	NON	124	FOD-PIF10	393.36	393.36
3170	31	43	Arable_Land	-1	NON	124	FOD-PIF10	409.2	409.2
3171	32	43	Arable_Land	-1	NON	124	FOD-PIF10	409.2	409.2
3172	33	43	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3173	34	43	Grazing_Land	-1	NON	149	FOD-PIF10	393.36	393.36
3174	35	43	Grazing_Land	-1	NON	149	FOD-PIF10	393.36	393.36
3176	37	43	Arable_Land	-1	NON	86	DAIRY-FIF8	504.24	504.24
3177	38	43	Arable_Land	-1	NON	163	PIG-FIF13	504.24	504.24
3178	39	43	Grazing_Land	-1	NON	202	MIXED-FIF19	1799.03	1750.11
3179	40	43	Grazing_Land	116	FOD-PIF10	-1	NON	-1	-1
3180	41	43	Arable_Land	116	FOD-PIF10	-1	NON	-1	-1
3181	42	43	Arable_Land	-1	NON	83	DAIRY-FIF7	2620.31	2583.16
3182	43	43	Arable_Land	-1	NON	83	DAIRY-FIF7	2618.34	2584.84
3183	44	43	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3184	45	43	Arable_Land	164	PIG-FIF13	-1	NON	-1	-1
3185	46	43	Grazing_Land	164	PIG-FIF13	-1	NON	-1	-1
3186	47	43	Arable_Land	-1	NON	164	PIG-FIF13	504.24	504.24
3187	48	43	Arable_Land	-1	NON	164	PIG-FIF13	504.24	504.24
3189	50	43	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
3190	51	43	Grazing_Land	-1	NON	67	CROP-FIF4	431.64	431.64
3191	52	43	Arable_Land	-1	NON	67	CROP-FIF4	504.24	504.24
3195	56	43	Arable_Land	-1	NON	66	CROP-FIF4	504.24	504.24
3196	57	43	Grazing_Land	-1	NON	80	DAIRY-FIF7	431.64	431.64
3197	58	43	Grazing_Land	-1	NON	131	FOD-PIF10	393.36	393.36
3198	59	43	Arable_Land	-1	NON	62	CROP-PIF2	504.24	504.24
3199	60	43	Grazing_Land	-1	NON	183	MIXED-FIF16	1684.66	1562.17
3200	61	43	Arable_Land	-1	NON	142	FOD-PIF10	409.2	409.2
3201	62	43	Grazing_Land	142	FOD-PIF10	-1	NON	-1	-1
3202	63	43	Grazing_Land	142	FOD-PIF10	-1	NON	-1	-1
3203	64	43	Grazing_Land	131	FOD-PIF10	-1	NON	-1	-1
3204	65	43	Grazing_Land	-1	NON	107	FOD-FIF9	431.64	431.64
3205	66	43	Arable_Land	107	FOD-FIF9	-1	NON	-1	-1
3206	67	43	Grazing_Land	-1	NON	183	MIXED-FIF16	1767.56	1721.65
3207	68	43	Arable_Land	-1	NON	187	MIXED-FIF16	2470.96	2441.4
3208	69	43	Grazing_Land	-1	NON	183	MIXED-FIF16	1769.69	1719.64
3209	70	43	Arable_Land	-1	NON	107	FOD-FIF9	504.24	504.24
3210	71	43	Grazing_Land	-1	NON	187	MIXED-FIF16	1744.22	1732.5
3211	72	43	Arable_Land	-1	NON	91	DAIRY-FIF8	504.24	504.24
3212	0	44	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
3214	2	44	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3215	3	44	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
3216	4	44	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3217	5	44	Grazing_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3218	6	44	Arable_Land	91	DAIRY-FIF8	-1	NON	-1	-1
3219	7	44	Grazing_Land	-1	NON	91	DAIRY-FIF8	431.64	431.64
3220	8	44	Arable_Land	-1	NON	26	CROP-PIF1	504.24	504.24
3222	10	44	Arable_Land	-1	NON	166	PIG-FIF13	504.24	504.24
3223	11	44	Arable_Land	-1	NON	168	PIG-FIF13	504.24	504.24
3224	12	44	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3225	13	44	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3226	14	44	Arable_Land	-1	NON	64	CROP-PIF3	504.24	504.24
3227	15	44	Grazing_Land	-1	NON	92	FOD-FIF9	431.64	431.64
3228	16	44	Arable_Land	-1	NON	168	PIG-FIF13	504.24	504.24
3229	17	44	Arable_Land	168	PIG-FIF13	-1	NON	-1	-1
3230	18	44	Arable_Land	168	PIG-FIF13	-1	NON	-1	-1
3231	19	44	Arable_Land	-1	NON	94	FOD-FIF9	504.24	504.24
3232	20	44	Arable_Land	-1	NON	94	FOD-FIF9	504.24	504.24
3233	21	44	Arable_Land	94	FOD-FIF9	-1	NON	-1	-1
